fare_id,price,currency_type,payment_method,transfers,agency_id,transfer_duration
741_5005_7074_6345,10,EUR,0,0,5,
741_5005_7074_6370,10,EUR,0,0,5,
741_5005_7074_6372,10,EUR,0,0,5,
741_5005_7074_6417,10,EUR,0,0,5,
741_5005_7074_6418,10,EUR,0,0,5,
741_5005_7074_6427,10,EUR,0,0,5,
741_5005_7074_6429,10,EUR,0,0,5,
741_5005_7074_6497,10,EUR,0,0,5,
741_5005_7074_6555,10,EUR,0,0,5,
741_5005_7074_6556,10,EUR,0,0,5,
741_5005_7074_6595,10,EUR,0,0,5,
741_5005_7074_6597,10,EUR,0,0,5,
741_5005_7074_6601,10,EUR,0,0,5,
741_5005_7074_6656,10,EUR,0,0,5,
741_5005_7074_6665,10,EUR,0,0,5,
741_5005_7074_7078,5,EUR,0,0,5,
741_5005_7074_7090,5,EUR,0,0,5,
741_5005_7074_7994,10,EUR,0,0,5,
741_5005_7074_8010,10,EUR,0,0,5,
741_5005_7078_1919,10,EUR,0,0,5,
741_5005_7078_5603,10,EUR,0,0,5,
741_5005_7078_5622,10,EUR,0,0,5,
741_5005_7078_5848,10,EUR,0,0,5,
741_5005_7078_7994,10,EUR,0,0,5,
741_5005_7078_8010,10,EUR,0,0,5,
741_5005_7090_1919,10,EUR,0,0,5,
741_5005_7090_5603,10,EUR,0,0,5,
741_5005_7090_5622,10,EUR,0,0,5,
741_5005_7090_5848,10,EUR,0,0,5,
741_5005_7090_7078,5,EUR,0,0,5,
741_5005_7090_7994,10,EUR,0,0,5,
741_5005_7090_8010,10,EUR,0,0,5,
741_5005_8010_7994,5,EUR,0,0,5,
741_5006_1_2754,6,EUR,0,0,5,
741_5006_1_2788,6,EUR,0,0,5,
741_5006_1_3971,6,EUR,0,0,5,
741_5006_1_3974,6,EUR,0,0,5,
741_5006_1_3975,6,EUR,0,0,5,
741_5006_323_1,6,EUR,0,0,5,
741_5006_323_324,6,EUR,0,0,5,
741_5006_323_325,6,EUR,0,0,5,
741_5006_323_326,6,EUR,0,0,5,
741_5006_323_332,6,EUR,0,0,5,
741_5006_323_333,6,EUR,0,0,5,
741_5006_323_337,6,EUR,0,0,5,
741_5006_323_338,6,EUR,0,0,5,
741_5006_323_339,6,EUR,0,0,5,
741_5006_323_340,6,EUR,0,0,5,
741_5006_323_2754,6,EUR,0,0,5,
741_5006_323_2788,6,EUR,0,0,5,
741_5006_323_2839,6,EUR,0,0,5,
741_5006_323_2844,6,EUR,0,0,5,
741_5006_323_2845,6,EUR,0,0,5,
741_5006_323_3916,6,EUR,0,0,5,
741_5006_323_3919,6,EUR,0,0,5,
741_5006_323_3922,6,EUR,0,0,5,
741_5006_323_3928,6,EUR,0,0,5,
741_5006_323_3944,6,EUR,0,0,5,
741_5006_323_3949,6,EUR,0,0,5,
741_5006_323_3963,6,EUR,0,0,5,
741_5006_323_3968,6,EUR,0,0,5,
741_5006_323_3971,6,EUR,0,0,5,
741_5006_323_3974,6,EUR,0,0,5,
741_5006_323_3975,6,EUR,0,0,5,
741_5006_323_4739,6,EUR,0,0,5,
741_5006_323_4864,6,EUR,0,0,5,
741_5006_323_4865,6,EUR,0,0,5,
741_5006_323_5097,6,EUR,0,0,5,
741_5006_323_5098,6,EUR,0,0,5,
741_5006_323_5213,6,EUR,0,0,5,
741_5006_323_7060,6,EUR,0,0,5,
741_5006_323_7194,6,EUR,0,0,5,
741_5006_323_7973,6,EUR,0,0,5,
741_5006_323_8018,6,EUR,0,0,5,
741_5006_323_8019,6,EUR,0,0,5,
741_5006_324_1,6,EUR,0,0,5,
741_5006_324_2754,6,EUR,0,0,5,
741_5006_324_2788,6,EUR,0,0,5,
741_5006_324_3971,6,EUR,0,0,5,
741_5006_324_3974,6,EUR,0,0,5,
741_5006_324_3975,6,EUR,0,0,5,
741_5006_325_1,6,EUR,0,0,5,
741_5006_325_324,6,EUR,0,0,5,
741_5006_325_326,6,EUR,0,0,5,
741_5006_325_332,6,EUR,0,0,5,
741_5006_325_333,6,EUR,0,0,5,
741_5006_325_337,6,EUR,0,0,5,
741_5006_325_338,6,EUR,0,0,5,
741_5006_325_339,6,EUR,0,0,5,
741_5006_325_340,6,EUR,0,0,5,
741_5006_325_2754,6,EUR,0,0,5,
741_5006_325_2788,6,EUR,0,0,5,
741_5006_325_2839,6,EUR,0,0,5,
741_5006_325_2844,6,EUR,0,0,5,
741_5006_325_2845,6,EUR,0,0,5,
741_5006_325_3916,6,EUR,0,0,5,
741_5006_325_3919,6,EUR,0,0,5,
741_5006_325_3922,6,EUR,0,0,5,
741_5006_325_3928,6,EUR,0,0,5,
741_5006_325_3944,6,EUR,0,0,5,
741_5006_325_3949,6,EUR,0,0,5,
741_5006_325_3963,6,EUR,0,0,5,
741_5006_325_3968,6,EUR,0,0,5,
741_5006_325_3971,6,EUR,0,0,5,
741_5006_325_3974,6,EUR,0,0,5,
741_5006_325_3975,6,EUR,0,0,5,
741_5006_325_4739,6,EUR,0,0,5,
741_5006_325_4864,6,EUR,0,0,5,
741_5006_325_4865,6,EUR,0,0,5,
741_5006_325_5097,6,EUR,0,0,5,
741_5006_325_5098,6,EUR,0,0,5,
741_5006_325_5213,6,EUR,0,0,5,
741_5006_325_7060,6,EUR,0,0,5,
741_5006_325_7194,6,EUR,0,0,5,
741_5006_325_7973,6,EUR,0,0,5,
741_5006_325_8018,6,EUR,0,0,5,
741_5006_325_8019,6,EUR,0,0,5,
741_5006_326_1,6,EUR,0,0,5,
741_5006_326_324,6,EUR,0,0,5,
741_5006_326_2754,6,EUR,0,0,5,
741_5006_326_2788,6,EUR,0,0,5,
741_5006_326_2839,6,EUR,0,0,5,
741_5006_326_2845,6,EUR,0,0,5,
741_5006_326_3963,6,EUR,0,0,5,
741_5006_326_3968,6,EUR,0,0,5,
741_5006_326_3971,6,EUR,0,0,5,
741_5006_326_3974,6,EUR,0,0,5,
741_5006_326_3975,6,EUR,0,0,5,
741_5006_326_4739,6,EUR,0,0,5,
741_5006_326_4864,6,EUR,0,0,5,
741_5006_332_1,6,EUR,0,0,5,
741_5006_332_324,6,EUR,0,0,5,
741_5006_332_326,6,EUR,0,0,5,
741_5006_332_333,6,EUR,0,0,5,
741_5006_332_337,6,EUR,0,0,5,
741_5006_332_338,6,EUR,0,0,5,
741_5006_332_339,6,EUR,0,0,5,
741_5006_332_340,6,EUR,0,0,5,
741_5006_332_2754,6,EUR,0,0,5,
741_5006_332_2788,6,EUR,0,0,5,
741_5006_332_2839,6,EUR,0,0,5,
741_5006_332_2845,6,EUR,0,0,5,
741_5006_332_3922,6,EUR,0,0,5,
741_5006_332_3928,6,EUR,0,0,5,
741_5006_332_3944,6,EUR,0,0,5,
741_5006_332_3949,6,EUR,0,0,5,
741_5006_332_3963,6,EUR,0,0,5,
741_5006_332_3968,6,EUR,0,0,5,
741_5006_332_3971,6,EUR,0,0,5,
741_5006_332_3974,6,EUR,0,0,5,
741_5006_332_3975,6,EUR,0,0,5,
741_5006_332_4739,6,EUR,0,0,5,
741_5006_332_4864,6,EUR,0,0,5,
741_5006_332_5097,6,EUR,0,0,5,
741_5006_332_5098,6,EUR,0,0,5,
741_5006_332_5213,6,EUR,0,0,5,
741_5006_332_7060,6,EUR,0,0,5,
741_5006_332_7194,6,EUR,0,0,5,
741_5006_332_7973,6,EUR,0,0,5,
741_5006_332_8018,6,EUR,0,0,5,
741_5006_332_8019,6,EUR,0,0,5,
741_5006_333_1,6,EUR,0,0,5,
741_5006_333_324,6,EUR,0,0,5,
741_5006_333_326,6,EUR,0,0,5,
741_5006_333_2754,6,EUR,0,0,5,
741_5006_333_2788,6,EUR,0,0,5,
741_5006_333_2839,6,EUR,0,0,5,
741_5006_333_2845,6,EUR,0,0,5,
741_5006_333_3963,6,EUR,0,0,5,
741_5006_333_3968,6,EUR,0,0,5,
741_5006_333_3971,6,EUR,0,0,5,
741_5006_333_3974,6,EUR,0,0,5,
741_5006_333_3975,6,EUR,0,0,5,
741_5006_333_4739,6,EUR,0,0,5,
741_5006_333_4864,6,EUR,0,0,5,
741_5006_333_8019,6,EUR,0,0,5,
741_5006_337_1,6,EUR,0,0,5,
741_5006_337_324,6,EUR,0,0,5,
741_5006_337_326,6,EUR,0,0,5,
741_5006_337_333,6,EUR,0,0,5,
741_5006_337_2754,6,EUR,0,0,5,
741_5006_337_2788,6,EUR,0,0,5,
741_5006_337_2839,6,EUR,0,0,5,
741_5006_337_2845,6,EUR,0,0,5,
741_5006_337_3949,6,EUR,0,0,5,
741_5006_337_3963,6,EUR,0,0,5,
741_5006_337_3968,6,EUR,0,0,5,
741_5006_337_3971,6,EUR,0,0,5,
741_5006_337_3974,6,EUR,0,0,5,
741_5006_337_3975,6,EUR,0,0,5,
741_5006_337_4739,6,EUR,0,0,5,
741_5006_337_4864,6,EUR,0,0,5,
741_5006_337_5098,6,EUR,0,0,5,
741_5006_337_7060,6,EUR,0,0,5,
741_5006_337_8019,6,EUR,0,0,5,
741_5006_338_1,6,EUR,0,0,5,
741_5006_338_324,6,EUR,0,0,5,
741_5006_338_326,6,EUR,0,0,5,
741_5006_338_333,6,EUR,0,0,5,
741_5006_338_337,6,EUR,0,0,5,
741_5006_338_339,6,EUR,0,0,5,
741_5006_338_340,6,EUR,0,0,5,
741_5006_338_2754,6,EUR,0,0,5,
741_5006_338_2788,6,EUR,0,0,5,
741_5006_338_2839,6,EUR,0,0,5,
741_5006_338_2845,6,EUR,0,0,5,
741_5006_338_3922,6,EUR,0,0,5,
741_5006_338_3928,6,EUR,0,0,5,
741_5006_338_3944,6,EUR,0,0,5,
741_5006_338_3949,6,EUR,0,0,5,
741_5006_338_3963,6,EUR,0,0,5,
741_5006_338_3968,6,EUR,0,0,5,
741_5006_338_3971,6,EUR,0,0,5,
741_5006_338_3974,6,EUR,0,0,5,
741_5006_338_3975,6,EUR,0,0,5,
741_5006_338_4739,6,EUR,0,0,5,
741_5006_338_4864,6,EUR,0,0,5,
741_5006_338_5097,6,EUR,0,0,5,
741_5006_338_5098,6,EUR,0,0,5,
741_5006_338_5213,6,EUR,0,0,5,
741_5006_338_7060,6,EUR,0,0,5,
741_5006_338_7194,6,EUR,0,0,5,
741_5006_338_7973,6,EUR,0,0,5,
741_5006_338_8019,6,EUR,0,0,5,
741_5006_339_1,6,EUR,0,0,5,
741_5006_339_324,6,EUR,0,0,5,
741_5006_339_326,6,EUR,0,0,5,
741_5006_339_333,6,EUR,0,0,5,
741_5006_339_337,6,EUR,0,0,5,
741_5006_339_2754,6,EUR,0,0,5,
741_5006_339_2788,6,EUR,0,0,5,
741_5006_339_2839,6,EUR,0,0,5,
741_5006_339_2845,6,EUR,0,0,5,
741_5006_339_3949,6,EUR,0,0,5,
741_5006_339_3963,6,EUR,0,0,5,
741_5006_339_3968,6,EUR,0,0,5,
741_5006_339_3971,6,EUR,0,0,5,
741_5006_339_3974,6,EUR,0,0,5,
741_5006_339_3975,6,EUR,0,0,5,
741_5006_339_4739,6,EUR,0,0,5,
741_5006_339_4864,6,EUR,0,0,5,
741_5006_339_5098,6,EUR,0,0,5,
741_5006_339_7060,6,EUR,0,0,5,
741_5006_339_8019,6,EUR,0,0,5,
741_5006_340_1,6,EUR,0,0,5,
741_5006_340_324,6,EUR,0,0,5,
741_5006_340_326,6,EUR,0,0,5,
741_5006_340_333,6,EUR,0,0,5,
741_5006_340_337,6,EUR,0,0,5,
741_5006_340_339,6,EUR,0,0,5,
741_5006_340_2754,6,EUR,0,0,5,
741_5006_340_2788,6,EUR,0,0,5,
741_5006_340_2839,6,EUR,0,0,5,
741_5006_340_2845,6,EUR,0,0,5,
741_5006_340_3944,6,EUR,0,0,5,
741_5006_340_3949,6,EUR,0,0,5,
741_5006_340_3963,6,EUR,0,0,5,
741_5006_340_3968,6,EUR,0,0,5,
741_5006_340_3971,6,EUR,0,0,5,
741_5006_340_3974,6,EUR,0,0,5,
741_5006_340_3975,6,EUR,0,0,5,
741_5006_340_4739,6,EUR,0,0,5,
741_5006_340_4864,6,EUR,0,0,5,
741_5006_340_5098,6,EUR,0,0,5,
741_5006_340_7060,6,EUR,0,0,5,
741_5006_340_7194,6,EUR,0,0,5,
741_5006_340_7973,6,EUR,0,0,5,
741_5006_340_8019,6,EUR,0,0,5,
741_5006_2754_3975,6,EUR,0,0,5,
741_5006_2788_2754,6,EUR,0,0,5,
741_5006_2788_3971,6,EUR,0,0,5,
741_5006_2788_3974,6,EUR,0,0,5,
741_5006_2788_3975,6,EUR,0,0,5,
741_5006_2839_1,6,EUR,0,0,5,
741_5006_2839_324,6,EUR,0,0,5,
741_5006_2839_2754,6,EUR,0,0,5,
741_5006_2839_2788,6,EUR,0,0,5,
741_5006_2839_3971,6,EUR,0,0,5,
741_5006_2839_3974,6,EUR,0,0,5,
741_5006_2839_3975,6,EUR,0,0,5,
741_5006_2844_1,6,EUR,0,0,5,
741_5006_2844_324,6,EUR,0,0,5,
741_5006_2844_326,6,EUR,0,0,5,
741_5006_2844_332,6,EUR,0,0,5,
741_5006_2844_333,6,EUR,0,0,5,
741_5006_2844_337,6,EUR,0,0,5,
741_5006_2844_338,6,EUR,0,0,5,
741_5006_2844_339,6,EUR,0,0,5,
741_5006_2844_340,6,EUR,0,0,5,
741_5006_2844_2754,6,EUR,0,0,5,
741_5006_2844_2788,6,EUR,0,0,5,
741_5006_2844_2839,6,EUR,0,0,5,
741_5006_2844_2845,6,EUR,0,0,5,
741_5006_2844_3916,6,EUR,0,0,5,
741_5006_2844_3919,6,EUR,0,0,5,
741_5006_2844_3922,6,EUR,0,0,5,
741_5006_2844_3928,6,EUR,0,0,5,
741_5006_2844_3944,6,EUR,0,0,5,
741_5006_2844_3949,6,EUR,0,0,5,
741_5006_2844_3963,6,EUR,0,0,5,
741_5006_2844_3968,6,EUR,0,0,5,
741_5006_2844_3971,6,EUR,0,0,5,
741_5006_2844_3974,6,EUR,0,0,5,
741_5006_2844_3975,6,EUR,0,0,5,
741_5006_2844_4739,6,EUR,0,0,5,
741_5006_2844_4864,6,EUR,0,0,5,
741_5006_2844_4865,6,EUR,0,0,5,
741_5006_2844_5097,6,EUR,0,0,5,
741_5006_2844_5098,6,EUR,0,0,5,
741_5006_2844_5213,6,EUR,0,0,5,
741_5006_2844_7060,6,EUR,0,0,5,
741_5006_2844_7194,6,EUR,0,0,5,
741_5006_2844_7973,6,EUR,0,0,5,
741_5006_2844_8018,6,EUR,0,0,5,
741_5006_2844_8019,6,EUR,0,0,5,
741_5006_2845_1,6,EUR,0,0,5,
741_5006_2845_324,6,EUR,0,0,5,
741_5006_2845_2754,6,EUR,0,0,5,
741_5006_2845_2788,6,EUR,0,0,5,
741_5006_2845_2839,6,EUR,0,0,5,
741_5006_2845_3963,6,EUR,0,0,5,
741_5006_2845_3968,6,EUR,0,0,5,
741_5006_2845_3971,6,EUR,0,0,5,
741_5006_2845_3974,6,EUR,0,0,5,
741_5006_2845_3975,6,EUR,0,0,5,
741_5006_2845_4739,6,EUR,0,0,5,
741_5006_2845_4864,6,EUR,0,0,5,
741_5006_3906_1,6,EUR,0,0,5,
741_5006_3906_323,6,EUR,0,0,5,
741_5006_3906_324,6,EUR,0,0,5,
741_5006_3906_325,6,EUR,0,0,5,
741_5006_3906_326,6,EUR,0,0,5,
741_5006_3906_332,6,EUR,0,0,5,
741_5006_3906_333,6,EUR,0,0,5,
741_5006_3906_337,6,EUR,0,0,5,
741_5006_3906_338,6,EUR,0,0,5,
741_5006_3906_339,6,EUR,0,0,5,
741_5006_3906_340,6,EUR,0,0,5,
741_5006_3906_2754,6,EUR,0,0,5,
741_5006_3906_2788,6,EUR,0,0,5,
741_5006_3906_2839,6,EUR,0,0,5,
741_5006_3906_2844,6,EUR,0,0,5,
741_5006_3906_2845,6,EUR,0,0,5,
741_5006_3906_3913,6,EUR,0,0,5,
741_5006_3906_3916,6,EUR,0,0,5,
741_5006_3906_3919,6,EUR,0,0,5,
741_5006_3906_3922,6,EUR,0,0,5,
741_5006_3906_3928,6,EUR,0,0,5,
741_5006_3906_3944,6,EUR,0,0,5,
741_5006_3906_3949,6,EUR,0,0,5,
741_5006_3906_3963,6,EUR,0,0,5,
741_5006_3906_3968,6,EUR,0,0,5,
741_5006_3906_3971,6,EUR,0,0,5,
741_5006_3906_3974,6,EUR,0,0,5,
741_5006_3906_3975,6,EUR,0,0,5,
741_5006_3906_4738,6,EUR,0,0,5,
741_5006_3906_4739,6,EUR,0,0,5,
741_5006_3906_4864,6,EUR,0,0,5,
741_5006_3906_4865,6,EUR,0,0,5,
741_5006_3906_5097,6,EUR,0,0,5,
741_5006_3906_5098,6,EUR,0,0,5,
741_5006_3906_5213,6,EUR,0,0,5,
741_5006_3906_7060,6,EUR,0,0,5,
741_5006_3906_7194,6,EUR,0,0,5,
741_5006_3906_7973,6,EUR,0,0,5,
741_5006_3906_8018,6,EUR,0,0,5,
741_5006_3906_8019,6,EUR,0,0,5,
741_5006_3913_1,6,EUR,0,0,5,
741_5006_3913_323,6,EUR,0,0,5,
741_5006_3913_324,6,EUR,0,0,5,
741_5006_3913_325,6,EUR,0,0,5,
741_5006_3913_326,6,EUR,0,0,5,
741_5006_3913_332,6,EUR,0,0,5,
741_5006_3913_333,6,EUR,0,0,5,
741_5006_3913_337,6,EUR,0,0,5,
741_5006_3913_338,6,EUR,0,0,5,
741_5006_3913_339,6,EUR,0,0,5,
741_5006_3913_340,6,EUR,0,0,5,
741_5006_3913_2754,6,EUR,0,0,5,
741_5006_3913_2788,6,EUR,0,0,5,
741_5006_3913_2839,6,EUR,0,0,5,
741_5006_3913_2844,6,EUR,0,0,5,
741_5006_3913_2845,6,EUR,0,0,5,
741_5006_3913_3916,6,EUR,0,0,5,
741_5006_3913_3919,6,EUR,0,0,5,
741_5006_3913_3922,6,EUR,0,0,5,
741_5006_3913_3928,6,EUR,0,0,5,
741_5006_3913_3944,6,EUR,0,0,5,
741_5006_3913_3949,6,EUR,0,0,5,
741_5006_3913_3963,6,EUR,0,0,5,
741_5006_3913_3968,6,EUR,0,0,5,
741_5006_3913_3971,6,EUR,0,0,5,
741_5006_3913_3974,6,EUR,0,0,5,
741_5006_3913_3975,6,EUR,0,0,5,
741_5006_3913_4738,6,EUR,0,0,5,
741_5006_3913_4739,6,EUR,0,0,5,
741_5006_3913_4864,6,EUR,0,0,5,
741_5006_3913_4865,6,EUR,0,0,5,
741_5006_3913_5097,6,EUR,0,0,5,
741_5006_3913_5098,6,EUR,0,0,5,
741_5006_3913_5213,6,EUR,0,0,5,
741_5006_3913_7060,6,EUR,0,0,5,
741_5006_3913_7194,6,EUR,0,0,5,
741_5006_3913_7973,6,EUR,0,0,5,
741_5006_3913_8018,6,EUR,0,0,5,
741_5006_3913_8019,6,EUR,0,0,5,
741_5006_3916_1,6,EUR,0,0,5,
741_5006_3916_324,6,EUR,0,0,5,
741_5006_3916_326,6,EUR,0,0,5,
741_5006_3916_332,6,EUR,0,0,5,
741_5006_3916_333,6,EUR,0,0,5,
741_5006_3916_337,6,EUR,0,0,5,
741_5006_3916_338,6,EUR,0,0,5,
741_5006_3916_339,6,EUR,0,0,5,
741_5006_3916_340,6,EUR,0,0,5,
741_5006_3916_2754,6,EUR,0,0,5,
741_5006_3916_2788,6,EUR,0,0,5,
741_5006_3916_2839,6,EUR,0,0,5,
741_5006_3916_2845,6,EUR,0,0,5,
741_5006_3916_3919,6,EUR,0,0,5,
741_5006_3916_3922,6,EUR,0,0,5,
741_5006_3916_3928,6,EUR,0,0,5,
741_5006_3916_3944,6,EUR,0,0,5,
741_5006_3916_3949,6,EUR,0,0,5,
741_5006_3916_3963,6,EUR,0,0,5,
741_5006_3916_3968,6,EUR,0,0,5,
741_5006_3916_3971,6,EUR,0,0,5,
741_5006_3916_3974,6,EUR,0,0,5,
741_5006_3916_3975,6,EUR,0,0,5,
741_5006_3916_4739,6,EUR,0,0,5,
741_5006_3916_4864,6,EUR,0,0,5,
741_5006_3916_5097,6,EUR,0,0,5,
741_5006_3916_5098,6,EUR,0,0,5,
741_5006_3916_5213,6,EUR,0,0,5,
741_5006_3916_7060,6,EUR,0,0,5,
741_5006_3916_7194,6,EUR,0,0,5,
741_5006_3916_7973,6,EUR,0,0,5,
741_5006_3916_8018,6,EUR,0,0,5,
741_5006_3916_8019,6,EUR,0,0,5,
741_5006_3919_1,6,EUR,0,0,5,
741_5006_3919_324,6,EUR,0,0,5,
741_5006_3919_326,6,EUR,0,0,5,
741_5006_3919_332,6,EUR,0,0,5,
741_5006_3919_333,6,EUR,0,0,5,
741_5006_3919_337,6,EUR,0,0,5,
741_5006_3919_338,6,EUR,0,0,5,
741_5006_3919_339,6,EUR,0,0,5,
741_5006_3919_340,6,EUR,0,0,5,
741_5006_3919_2754,6,EUR,0,0,5,
741_5006_3919_2788,6,EUR,0,0,5,
741_5006_3919_2839,6,EUR,0,0,5,
741_5006_3919_2845,6,EUR,0,0,5,
741_5006_3919_3922,6,EUR,0,0,5,
741_5006_3919_3928,6,EUR,0,0,5,
741_5006_3919_3944,6,EUR,0,0,5,
741_5006_3919_3949,6,EUR,0,0,5,
741_5006_3919_3963,6,EUR,0,0,5,
741_5006_3919_3968,6,EUR,0,0,5,
741_5006_3919_3971,6,EUR,0,0,5,
741_5006_3919_3974,6,EUR,0,0,5,
741_5006_3919_3975,6,EUR,0,0,5,
741_5006_3919_4739,6,EUR,0,0,5,
741_5006_3919_4864,6,EUR,0,0,5,
741_5006_3919_5097,6,EUR,0,0,5,
741_5006_3919_5098,6,EUR,0,0,5,
741_5006_3919_5213,6,EUR,0,0,5,
741_5006_3919_7060,6,EUR,0,0,5,
741_5006_3919_7194,6,EUR,0,0,5,
741_5006_3919_7973,6,EUR,0,0,5,
741_5006_3919_8018,6,EUR,0,0,5,
741_5006_3919_8019,6,EUR,0,0,5,
741_5006_3922_1,6,EUR,0,0,5,
741_5006_3922_324,6,EUR,0,0,5,
741_5006_3922_326,6,EUR,0,0,5,
741_5006_3922_333,6,EUR,0,0,5,
741_5006_3922_337,6,EUR,0,0,5,
741_5006_3922_339,6,EUR,0,0,5,
741_5006_3922_340,6,EUR,0,0,5,
741_5006_3922_2754,6,EUR,0,0,5,
741_5006_3922_2788,6,EUR,0,0,5,
741_5006_3922_2839,6,EUR,0,0,5,
741_5006_3922_2845,6,EUR,0,0,5,
741_5006_3922_3928,6,EUR,0,0,5,
741_5006_3922_3944,6,EUR,0,0,5,
741_5006_3922_3949,6,EUR,0,0,5,
741_5006_3922_3963,6,EUR,0,0,5,
741_5006_3922_3968,6,EUR,0,0,5,
741_5006_3922_3971,6,EUR,0,0,5,
741_5006_3922_3974,6,EUR,0,0,5,
741_5006_3922_3975,6,EUR,0,0,5,
741_5006_3922_4739,6,EUR,0,0,5,
741_5006_3922_4864,6,EUR,0,0,5,
741_5006_3922_5097,6,EUR,0,0,5,
741_5006_3922_5098,6,EUR,0,0,5,
741_5006_3922_5213,6,EUR,0,0,5,
741_5006_3922_7060,6,EUR,0,0,5,
741_5006_3922_7194,6,EUR,0,0,5,
741_5006_3922_7973,6,EUR,0,0,5,
741_5006_3922_8019,6,EUR,0,0,5,
741_5006_3928_1,6,EUR,0,0,5,
741_5006_3928_324,6,EUR,0,0,5,
741_5006_3928_326,6,EUR,0,0,5,
741_5006_3928_333,6,EUR,0,0,5,
741_5006_3928_337,6,EUR,0,0,5,
741_5006_3928_339,6,EUR,0,0,5,
741_5006_3928_340,6,EUR,0,0,5,
741_5006_3928_2754,6,EUR,0,0,5,
741_5006_3928_2788,6,EUR,0,0,5,
741_5006_3928_2839,6,EUR,0,0,5,
741_5006_3928_2845,6,EUR,0,0,5,
741_5006_3928_3944,6,EUR,0,0,5,
741_5006_3928_3949,6,EUR,0,0,5,
741_5006_3928_3963,6,EUR,0,0,5,
741_5006_3928_3968,6,EUR,0,0,5,
741_5006_3928_3971,6,EUR,0,0,5,
741_5006_3928_3974,6,EUR,0,0,5,
741_5006_3928_3975,6,EUR,0,0,5,
741_5006_3928_4739,6,EUR,0,0,5,
741_5006_3928_4864,6,EUR,0,0,5,
741_5006_3928_5098,6,EUR,0,0,5,
741_5006_3928_7060,6,EUR,0,0,5,
741_5006_3928_7194,6,EUR,0,0,5,
741_5006_3928_7973,6,EUR,0,0,5,
741_5006_3928_8019,6,EUR,0,0,5,
741_5006_3944_1,6,EUR,0,0,5,
741_5006_3944_324,6,EUR,0,0,5,
741_5006_3944_326,6,EUR,0,0,5,
741_5006_3944_333,6,EUR,0,0,5,
741_5006_3944_337,6,EUR,0,0,5,
741_5006_3944_339,6,EUR,0,0,5,
741_5006_3944_2754,6,EUR,0,0,5,
741_5006_3944_2788,6,EUR,0,0,5,
741_5006_3944_2839,6,EUR,0,0,5,
741_5006_3944_2845,6,EUR,0,0,5,
741_5006_3944_3949,6,EUR,0,0,5,
741_5006_3944_3963,6,EUR,0,0,5,
741_5006_3944_3968,6,EUR,0,0,5,
741_5006_3944_3971,6,EUR,0,0,5,
741_5006_3944_3974,6,EUR,0,0,5,
741_5006_3944_3975,6,EUR,0,0,5,
741_5006_3944_4739,6,EUR,0,0,5,
741_5006_3944_4864,6,EUR,0,0,5,
741_5006_3944_5098,6,EUR,0,0,5,
741_5006_3944_7060,6,EUR,0,0,5,
741_5006_3944_7194,6,EUR,0,0,5,
741_5006_3944_7973,6,EUR,0,0,5,
741_5006_3944_8019,6,EUR,0,0,5,
741_5006_3949_1,6,EUR,0,0,5,
741_5006_3949_324,6,EUR,0,0,5,
741_5006_3949_326,6,EUR,0,0,5,
741_5006_3949_333,6,EUR,0,0,5,
741_5006_3949_2754,6,EUR,0,0,5,
741_5006_3949_2788,6,EUR,0,0,5,
741_5006_3949_2839,6,EUR,0,0,5,
741_5006_3949_2845,6,EUR,0,0,5,
741_5006_3949_3963,6,EUR,0,0,5,
741_5006_3949_3968,6,EUR,0,0,5,
741_5006_3949_3971,6,EUR,0,0,5,
741_5006_3949_3974,6,EUR,0,0,5,
741_5006_3949_3975,6,EUR,0,0,5,
741_5006_3949_4739,6,EUR,0,0,5,
741_5006_3949_4864,6,EUR,0,0,5,
741_5006_3949_8019,6,EUR,0,0,5,
741_5006_3963_1,6,EUR,0,0,5,
741_5006_3963_324,6,EUR,0,0,5,
741_5006_3963_2754,6,EUR,0,0,5,
741_5006_3963_2788,6,EUR,0,0,5,
741_5006_3963_2839,6,EUR,0,0,5,
741_5006_3963_3968,6,EUR,0,0,5,
741_5006_3963_3971,6,EUR,0,0,5,
741_5006_3963_3974,6,EUR,0,0,5,
741_5006_3963_3975,6,EUR,0,0,5,
741_5006_3963_4739,6,EUR,0,0,5,
741_5006_3963_4864,6,EUR,0,0,5,
741_5006_3968_1,6,EUR,0,0,5,
741_5006_3968_324,6,EUR,0,0,5,
741_5006_3968_2754,6,EUR,0,0,5,
741_5006_3968_2788,6,EUR,0,0,5,
741_5006_3968_2839,6,EUR,0,0,5,
741_5006_3968_3971,6,EUR,0,0,5,
741_5006_3968_3974,6,EUR,0,0,5,
741_5006_3968_3975,6,EUR,0,0,5,
741_5006_3971_2754,6,EUR,0,0,5,
741_5006_3971_3974,6,EUR,0,0,5,
741_5006_3971_3975,6,EUR,0,0,5,
741_5006_3974_2754,6,EUR,0,0,5,
741_5006_3974_3975,6,EUR,0,0,5,
741_5006_4738_1,6,EUR,0,0,5,
741_5006_4738_323,6,EUR,0,0,5,
741_5006_4738_324,6,EUR,0,0,5,
741_5006_4738_325,6,EUR,0,0,5,
741_5006_4738_326,6,EUR,0,0,5,
741_5006_4738_332,6,EUR,0,0,5,
741_5006_4738_333,6,EUR,0,0,5,
741_5006_4738_337,6,EUR,0,0,5,
741_5006_4738_338,6,EUR,0,0,5,
741_5006_4738_339,6,EUR,0,0,5,
