fare_id,route_id,origin_id,destination_id
741_5005_6370_5867,,6370,5867
741_5005_6370_5901,,6370,5901
741_5005_6370_6102,,6370,6102
741_5005_6370_6104,,6370,6104
741_5005_6370_6167,,6370,6167
741_5005_6370_6171,,6370,6171
741_5005_6370_6172,,6370,6172
741_5005_6370_6179,,6370,6179
741_5005_6370_6345,,6370,6345
741_5005_6370_6372,,6370,6372
741_5005_6370_6417,,6370,6417
741_5005_6370_6418,,6370,6418
741_5005_6370_6427,,6370,6427
741_5005_6370_6429,,6370,6429
741_5005_6370_6497,,6370,6497
741_5005_6370_6555,,6370,6555
741_5005_6370_6556,,6370,6556
741_5005_6370_6595,,6370,6595
741_5005_6370_6597,,6370,6597
741_5005_6370_6601,,6370,6601
741_5005_6370_6656,,6370,6656
741_5005_6370_6665,,6370,6665
741_5005_6370_7078,,6370,7078
741_5005_6370_7090,,6370,7090
741_5005_6370_7994,,6370,7994
741_5005_6370_8010,,6370,8010
741_5005_6372_1919,,6372,1919
741_5005_6372_5603,,6372,5603
741_5005_6372_5622,,6372,5622
741_5005_6372_5848,,6372,5848
741_5005_6372_5849,,6372,5849
741_5005_6372_5853,,6372,5853
741_5005_6372_5856,,6372,5856
741_5005_6372_5859,,6372,5859
741_5005_6372_5862,,6372,5862
741_5005_6372_5867,,6372,5867
741_5005_6372_5901,,6372,5901
741_5005_6372_6102,,6372,6102
741_5005_6372_6104,,6372,6104
741_5005_6372_6167,,6372,6167
741_5005_6372_6171,,6372,6171
741_5005_6372_6172,,6372,6172
741_5005_6372_6179,,6372,6179
741_5005_6372_6345,,6372,6345
741_5005_6372_6417,,6372,6417
741_5005_6372_6418,,6372,6418
741_5005_6372_6427,,6372,6427
741_5005_6372_6429,,6372,6429
741_5005_6372_6497,,6372,6497
741_5005_6372_6555,,6372,6555
741_5005_6372_6556,,6372,6556
741_5005_6372_6595,,6372,6595
741_5005_6372_6597,,6372,6597
741_5005_6372_6601,,6372,6601
741_5005_6372_6656,,6372,6656
741_5005_6372_6665,,6372,6665
741_5005_6372_7078,,6372,7078
741_5005_6372_7090,,6372,7090
741_5005_6372_7994,,6372,7994
741_5005_6372_8010,,6372,8010
741_5005_6417_1919,,6417,1919
741_5005_6417_5603,,6417,5603
741_5005_6417_5622,,6417,5622
741_5005_6417_5848,,6417,5848
741_5005_6417_5849,,6417,5849
741_5005_6417_5853,,6417,5853
741_5005_6417_5856,,6417,5856
741_5005_6417_5859,,6417,5859
741_5005_6417_5862,,6417,5862
741_5005_6417_5901,,6417,5901
741_5005_6417_6102,,6417,6102
741_5005_6417_6167,,6417,6167
741_5005_6417_6171,,6417,6171
741_5005_6417_6172,,6417,6172
741_5005_6417_6179,,6417,6179
741_5005_6417_6418,,6417,6418
741_5005_6417_6427,,6417,6427
741_5005_6417_6429,,6417,6429
741_5005_6417_6497,,6417,6497
741_5005_6417_6555,,6417,6555
741_5005_6417_6556,,6417,6556
741_5005_6417_6595,,6417,6595
741_5005_6417_6601,,6417,6601
741_5005_6417_6656,,6417,6656
741_5005_6417_7078,,6417,7078
741_5005_6417_7090,,6417,7090
741_5005_6417_7994,,6417,7994
741_5005_6417_8010,,6417,8010
741_5005_6418_1919,,6418,1919
741_5005_6418_5603,,6418,5603
741_5005_6418_5622,,6418,5622
741_5005_6418_5848,,6418,5848
741_5005_6418_5849,,6418,5849
741_5005_6418_5853,,6418,5853
741_5005_6418_5856,,6418,5856
741_5005_6418_5859,,6418,5859
741_5005_6418_5862,,6418,5862
741_5005_6418_5901,,6418,5901
741_5005_6418_6102,,6418,6102
741_5005_6418_6167,,6418,6167
741_5005_6418_6171,,6418,6171
741_5005_6418_6172,,6418,6172
741_5005_6418_6179,,6418,6179
741_5005_6418_6429,,6418,6429
741_5005_6418_6497,,6418,6497
741_5005_6418_6656,,6418,6656
741_5005_6418_7078,,6418,7078
741_5005_6418_7090,,6418,7090
741_5005_6418_7994,,6418,7994
741_5005_6418_8010,,6418,8010
741_5005_6427_1919,,6427,1919
741_5005_6427_5603,,6427,5603
741_5005_6427_5622,,6427,5622
741_5005_6427_5848,,6427,5848
741_5005_6427_5849,,6427,5849
741_5005_6427_5853,,6427,5853
741_5005_6427_5856,,6427,5856
741_5005_6427_5859,,6427,5859
741_5005_6427_5862,,6427,5862
741_5005_6427_5901,,6427,5901
741_5005_6427_6102,,6427,6102
741_5005_6427_6167,,6427,6167
741_5005_6427_6171,,6427,6171
741_5005_6427_6172,,6427,6172
741_5005_6427_6179,,6427,6179
741_5005_6427_6418,,6427,6418
741_5005_6427_6429,,6427,6429
741_5005_6427_6497,,6427,6497
741_5005_6427_6555,,6427,6555
741_5005_6427_6556,,6427,6556
741_5005_6427_6595,,6427,6595
741_5005_6427_6601,,6427,6601
741_5005_6427_6656,,6427,6656
741_5005_6427_7078,,6427,7078
741_5005_6427_7090,,6427,7090
741_5005_6427_7994,,6427,7994
741_5005_6427_8010,,6427,8010
741_5005_6429_1919,,6429,1919
741_5005_6429_5603,,6429,5603
741_5005_6429_5622,,6429,5622
741_5005_6429_5848,,6429,5848
741_5005_6429_5849,,6429,5849
741_5005_6429_5853,,6429,5853
741_5005_6429_5856,,6429,5856
741_5005_6429_5859,,6429,5859
741_5005_6429_5862,,6429,5862
741_5005_6429_5901,,6429,5901
741_5005_6429_6102,,6429,6102
741_5005_6429_6167,,6429,6167
741_5005_6429_6171,,6429,6171
741_5005_6429_6172,,6429,6172
741_5005_6429_6179,,6429,6179
741_5005_6429_6497,,6429,6497
741_5005_6429_6656,,6429,6656
741_5005_6429_7078,,6429,7078
741_5005_6429_7090,,6429,7090
741_5005_6429_7994,,6429,7994
741_5005_6429_8010,,6429,8010
741_5005_6497_1919,,6497,1919
741_5005_6497_5603,,6497,5603
741_5005_6497_5622,,6497,5622
741_5005_6497_5848,,6497,5848
741_5005_6497_5849,,6497,5849
741_5005_6497_5853,,6497,5853
741_5005_6497_5856,,6497,5856
741_5005_6497_5859,,6497,5859
741_5005_6497_5862,,6497,5862
741_5005_6497_5901,,6497,5901
741_5005_6497_6102,,6497,6102
741_5005_6497_6167,,6497,6167
741_5005_6497_6171,,6497,6171
741_5005_6497_6172,,6497,6172
741_5005_6497_6179,,6497,6179
741_5005_6497_6656,,6497,6656
741_5005_6497_7078,,6497,7078
741_5005_6497_7090,,6497,7090
741_5005_6497_7994,,6497,7994
741_5005_6497_8010,,6497,8010
741_5005_6555_1919,,6555,1919
741_5005_6555_5603,,6555,5603
741_5005_6555_5622,,6555,5622
741_5005_6555_5848,,6555,5848
741_5005_6555_5849,,6555,5849
741_5005_6555_5853,,6555,5853
741_5005_6555_5856,,6555,5856
741_5005_6555_5859,,6555,5859
741_5005_6555_5862,,6555,5862
741_5005_6555_5901,,6555,5901
741_5005_6555_6102,,6555,6102
741_5005_6555_6167,,6555,6167
741_5005_6555_6171,,6555,6171
741_5005_6555_6172,,6555,6172
741_5005_6555_6179,,6555,6179
741_5005_6555_6418,,6555,6418
741_5005_6555_6429,,6555,6429
741_5005_6555_6497,,6555,6497
741_5005_6555_6556,,6555,6556
741_5005_6555_6595,,6555,6595
741_5005_6555_6656,,6555,6656
741_5005_6555_7078,,6555,7078
741_5005_6555_7090,,6555,7090
741_5005_6555_7994,,6555,7994
741_5005_6555_8010,,6555,8010
741_5005_6556_1919,,6556,1919
741_5005_6556_5603,,6556,5603
741_5005_6556_5622,,6556,5622
741_5005_6556_5848,,6556,5848
741_5005_6556_5849,,6556,5849
741_5005_6556_5853,,6556,5853
741_5005_6556_5856,,6556,5856
741_5005_6556_5859,,6556,5859
741_5005_6556_5862,,6556,5862
741_5005_6556_5901,,6556,5901
741_5005_6556_6102,,6556,6102
741_5005_6556_6167,,6556,6167
741_5005_6556_6171,,6556,6171
741_5005_6556_6172,,6556,6172
741_5005_6556_6179,,6556,6179
741_5005_6556_6418,,6556,6418
741_5005_6556_6429,,6556,6429
741_5005_6556_6497,,6556,6497
741_5005_6556_6595,,6556,6595
741_5005_6556_6656,,6556,6656
741_5005_6556_7078,,6556,7078
741_5005_6556_7090,,6556,7090
741_5005_6556_7994,,6556,7994
741_5005_6556_8010,,6556,8010
741_5005_6595_1919,,6595,1919
741_5005_6595_5603,,6595,5603
741_5005_6595_5622,,6595,5622
741_5005_6595_5848,,6595,5848
741_5005_6595_5849,,6595,5849
741_5005_6595_5853,,6595,5853
741_5005_6595_5856,,6595,5856
741_5005_6595_5859,,6595,5859
741_5005_6595_5862,,6595,5862
741_5005_6595_5901,,6595,5901
741_5005_6595_6102,,6595,6102
741_5005_6595_6167,,6595,6167
741_5005_6595_6171,,6595,6171
741_5005_6595_6172,,6595,6172
741_5005_6595_6179,,6595,6179
741_5005_6595_6418,,6595,6418
741_5005_6595_6429,,6595,6429
741_5005_6595_6497,,6595,6497
741_5005_6595_6656,,6595,6656
741_5005_6595_7078,,6595,7078
741_5005_6595_7090,,6595,7090
741_5005_6595_7994,,6595,7994
741_5005_6595_8010,,6595,8010
741_5005_6597_1919,,6597,1919
741_5005_6597_5603,,6597,5603
741_5005_6597_5622,,6597,5622
741_5005_6597_5848,,6597,5848
741_5005_6597_5849,,6597,5849
741_5005_6597_5853,,6597,5853
741_5005_6597_5856,,6597,5856
741_5005_6597_5859,,6597,5859
741_5005_6597_5862,,6597,5862
741_5005_6597_5901,,6597,5901
741_5005_6597_6102,,6597,6102
741_5005_6597_6167,,6597,6167
741_5005_6597_6171,,6597,6171
741_5005_6597_6172,,6597,6172
741_5005_6597_6179,,6597,6179
741_5005_6597_6417,,6597,6417
741_5005_6597_6418,,6597,6418
741_5005_6597_6427,,6597,6427
741_5005_6597_6429,,6597,6429
741_5005_6597_6497,,6597,6497
741_5005_6597_6555,,6597,6555
741_5005_6597_6556,,6597,6556
741_5005_6597_6595,,6597,6595
741_5005_6597_6601,,6597,6601
741_5005_6597_6656,,6597,6656
741_5005_6597_7078,,6597,7078
741_5005_6597_7090,,6597,7090
741_5005_6597_7994,,6597,7994
741_5005_6597_8010,,6597,8010
741_5005_6601_1919,,6601,1919
741_5005_6601_5603,,6601,5603
741_5005_6601_5622,,6601,5622
741_5005_6601_5848,,6601,5848
741_5005_6601_5849,,6601,5849
741_5005_6601_5853,,6601,5853
741_5005_6601_5856,,6601,5856
741_5005_6601_5859,,6601,5859
741_5005_6601_5862,,6601,5862
741_5005_6601_5901,,6601,5901
741_5005_6601_6102,,6601,6102
741_5005_6601_6167,,6601,6167
741_5005_6601_6171,,6601,6171
741_5005_6601_6172,,6601,6172
741_5005_6601_6179,,6601,6179
741_5005_6601_6418,,6601,6418
741_5005_6601_6429,,6601,6429
741_5005_6601_6497,,6601,6497
741_5005_6601_6555,,6601,6555
741_5005_6601_6556,,6601,6556
741_5005_6601_6595,,6601,6595
741_5005_6601_6656,,6601,6656
741_5005_6601_7078,,6601,7078
741_5005_6601_7090,,6601,7090
741_5005_6601_7994,,6601,7994
741_5005_6601_8010,,6601,8010
741_5005_6656_1919,,6656,1919
741_5005_6656_5603,,6656,5603
741_5005_6656_5622,,6656,5622
741_5005_6656_5848,,6656,5848
741_5005_6656_5849,,6656,5849
741_5005_6656_5853,,6656,5853
741_5005_6656_5856,,6656,5856
741_5005_6656_5859,,6656,5859
741_5005_6656_5862,,6656,5862
741_5005_6656_5901,,6656,5901
741_5005_6656_6102,,6656,6102
741_5005_6656_6167,,6656,6167
741_5005_6656_6171,,6656,6171
741_5005_6656_6172,,6656,6172
741_5005_6656_6179,,6656,6179
741_5005_6656_7078,,6656,7078
741_5005_6656_7090,,6656,7090
741_5005_6656_7994,,6656,7994
741_5005_6656_8010,,6656,8010
741_5005_6665_1919,,6665,1919
741_5005_6665_5603,,6665,5603
741_5005_6665_5622,,6665,5622
741_5005_6665_5848,,6665,5848
741_5005_6665_5849,,6665,5849
741_5005_6665_5853,,6665,5853
741_5005_6665_5856,,6665,5856
741_5005_6665_5859,,6665,5859
741_5005_6665_5862,,6665,5862
741_5005_6665_5901,,6665,5901
741_5005_6665_6102,,6665,6102
741_5005_6665_6167,,6665,6167
741_5005_6665_6171,,6665,6171
741_5005_6665_6172,,6665,6172
741_5005_6665_6179,,6665,6179
741_5005_6665_6417,,6665,6417
741_5005_6665_6418,,6665,6418
741_5005_6665_6427,,6665,6427
741_5005_6665_6429,,6665,6429
741_5005_6665_6497,,6665,6497
741_5005_6665_6555,,6665,6555
741_5005_6665_6556,,6665,6556
741_5005_6665_6595,,6665,6595
741_5005_6665_6597,,6665,6597
741_5005_6665_6601,,6665,6601
741_5005_6665_6656,,6665,6656
741_5005_6665_7078,,6665,7078
741_5005_6665_7090,,6665,7090
741_5005_6665_7994,,6665,7994
741_5005_6665_8010,,6665,8010
741_5005_7073_1919,,7073,1919
741_5005_7073_5603,,7073,5603
741_5005_7073_5622,,7073,5622
741_5005_7073_5847,,7073,5847
741_5005_7073_5848,,7073,5848
741_5005_7073_5849,,7073,5849
741_5005_7073_5850,,7073,5850
741_5005_7073_5853,,7073,5853
741_5005_7073_5854,,7073,5854
741_5005_7073_5856,,7073,5856
741_5005_7073_5858,,7073,5858
741_5005_7073_5859,,7073,5859
741_5005_7073_5862,,7073,5862
741_5005_7073_5867,,7073,5867
741_5005_7073_5901,,7073,5901
741_5005_7073_6102,,7073,6102
741_5005_7073_6104,,7073,6104
741_5005_7073_6167,,7073,6167
741_5005_7073_6171,,7073,6171
741_5005_7073_6172,,7073,6172
741_5005_7073_6178,,7073,6178
741_5005_7073_6179,,7073,6179
741_5005_7073_6345,,7073,6345
741_5005_7073_6370,,7073,6370
741_5005_7073_6372,,7073,6372
741_5005_7073_6417,,7073,6417
741_5005_7073_6418,,7073,6418
741_5005_7073_6427,,7073,6427
741_5005_7073_6429,,7073,6429
741_5005_7073_6497,,7073,6497
741_5005_7073_6555,,7073,6555
741_5005_7073_6556,,7073,6556
741_5005_7073_6595,,7073,6595
741_5005_7073_6597,,7073,6597
741_5005_7073_6601,,7073,6601
741_5005_7073_6656,,7073,6656
741_5005_7073_6665,,7073,6665
741_5005_7073_7074,,7073,7074
741_5005_7073_7078,,7073,7078
741_5005_7073_7090,,7073,7090
741_5005_7073_7994,,7073,7994
741_5005_7073_8010,,7073,8010
741_5005_7074_1919,,7074,1919
741_5005_7074_5603,,7074,5603
741_5005_7074_5622,,7074,5622
741_5005_7074_5847,,7074,5847
741_5005_7074_5848,,7074,5848
741_5005_7074_5849,,7074,5849
741_5005_7074_5850,,7074,5850
741_5005_7074_5853,,7074,5853
741_5005_7074_5854,,7074,5854
741_5005_7074_5856,,7074,5856
741_5005_7074_5858,,7074,5858
741_5005_7074_5859,,7074,5859
741_5005_7074_5862,,7074,5862
741_5005_7074_5867,,7074,5867
741_5005_7074_5901,,7074,5901
741_5005_7074_6102,,7074,6102
741_5005_7074_6104,,7074,6104
741_5005_7074_6167,,7074,6167
741_5005_7074_6171,,7074,6171
741_5005_7074_6172,,7074,6172
741_5005_7074_6178,,7074,6178
741_5005_7074_6179,,7074,6179
741_5005_7074_6345,,7074,6345
741_5005_7074_6370,,7074,6370
741_5005_7074_6372,,7074,6372
741_5005_7074_6417,,7074,6417
741_5005_7074_6418,,7074,6418
741_5005_7074_6427,,7074,6427
741_5005_7074_6429,,7074,6429
741_5005_7074_6497,,7074,6497
741_5005_7074_6555,,7074,6555
741_5005_7074_6556,,7074,6556
741_5005_7074_6595,,7074,6595
741_5005_7074_6597,,7074,6597
741_5005_7074_6601,,7074,6601
741_5005_7074_6656,,7074,6656
741_5005_7074_6665,,7074,6665
741_5005_7074_7078,,7074,7078
741_5005_7074_7090,,7074,7090
741_5005_7074_7994,,7074,7994
741_5005_7074_8010,,7074,8010
741_5005_7078_1919,,7078,1919
741_5005_7078_5603,,7078,5603
741_5005_7078_5622,,7078,5622
741_5005_7078_5848,,7078,5848
741_5005_7078_7994,,7078,7994
741_5005_7078_8010,,7078,8010
741_5005_7090_1919,,7090,1919
741_5005_7090_5603,,7090,5603
741_5005_7090_5622,,7090,5622
741_5005_7090_5848,,7090,5848
741_5005_7090_7078,,7090,7078
741_5005_7090_7994,,7090,7994
741_5005_7090_8010,,7090,8010
741_5005_8010_7994,,8010,7994
741_5006_1_2754,,1,2754
741_5006_1_2788,,1,2788
741_5006_1_3971,,1,3971
741_5006_1_3974,,1,3974
741_5006_1_3975,,1,3975
741_5006_323_1,,323,1
741_5006_323_324,,323,324
741_5006_323_325,,323,325
741_5006_323_326,,323,326
741_5006_323_332,,323,332
741_5006_323_333,,323,333
741_5006_323_337,,323,337
741_5006_323_338,,323,338
741_5006_323_339,,323,339
741_5006_323_340,,323,340
741_5006_323_2754,,323,2754
741_5006_323_2788,,323,2788
741_5006_323_2839,,323,2839
741_5006_323_2844,,323,2844
741_5006_323_2845,,323,2845
741_5006_323_3916,,323,3916
741_5006_323_3919,,323,3919
741_5006_323_3922,,323,3922
741_5006_323_3928,,323,3928
741_5006_323_3944,,323,3944
741_5006_323_3949,,323,3949
741_5006_323_3963,,323,3963
741_5006_323_3968,,323,3968
741_5006_323_3971,,323,3971
741_5006_323_3974,,323,3974
741_5006_323_3975,,323,3975
741_5006_323_4739,,323,4739
741_5006_323_4864,,323,4864
741_5006_323_4865,,323,4865
741_5006_323_5097,,323,5097
741_5006_323_5098,,323,5098
741_5006_323_5213,,323,5213
741_5006_323_7060,,323,7060
741_5006_323_7194,,323,7194
741_5006_323_7973,,323,7973
741_5006_323_8018,,323,8018
741_5006_323_8019,,323,8019
741_5006_324_1,,324,1
741_5006_324_2754,,324,2754
741_5006_324_2788,,324,2788
741_5006_324_3971,,324,3971
741_5006_324_3974,,324,3974
741_5006_324_3975,,324,3975
741_5006_325_1,,325,1
741_5006_325_324,,325,324
741_5006_325_326,,325,326
741_5006_325_332,,325,332
741_5006_325_333,,325,333
741_5006_325_337,,325,337
741_5006_325_338,,325,338
741_5006_325_339,,325,339
741_5006_325_340,,325,340
741_5006_325_2754,,325,2754
741_5006_325_2788,,325,2788
741_5006_325_2839,,325,2839
741_5006_325_2844,,325,2844
741_5006_325_2845,,325,2845
741_5006_325_3916,,325,3916
741_5006_325_3919,,325,3919
741_5006_325_3922,,325,3922
741_5006_325_3928,,325,3928
741_5006_325_3944,,325,3944
741_5006_325_3949,,325,3949
741_5006_325_3963,,325,3963
741_5006_325_3968,,325,3968
741_5006_325_3971,,325,3971
741_5006_325_3974,,325,3974
741_5006_325_3975,,325,3975
741_5006_325_4739,,325,4739
741_5006_325_4864,,325,4864
741_5006_325_4865,,325,4865
741_5006_325_5097,,325,5097
741_5006_325_5098,,325,5098
741_5006_325_5213,,325,5213
741_5006_325_7060,,325,7060
741_5006_325_7194,,325,7194
741_5006_325_7973,,325,7973
741_5006_325_8018,,325,8018
741_5006_325_8019,,325,8019
741_5006_326_1,,326,1
741_5006_326_324,,326,324
741_5006_326_2754,,326,2754
741_5006_326_2788,,326,2788
741_5006_326_2839,,326,2839
741_5006_326_2845,,326,2845
741_5006_326_3963,,326,3963
741_5006_326_3968,,326,3968
741_5006_326_3971,,326,3971
741_5006_326_3974,,326,3974
741_5006_326_3975,,326,3975
741_5006_326_4739,,326,4739
741_5006_326_4864,,326,4864
741_5006_332_1,,332,1
741_5006_332_324,,332,324
741_5006_332_326,,332,326
741_5006_332_333,,332,333
741_5006_332_337,,332,337
741_5006_332_338,,332,338
741_5006_332_339,,332,339
741_5006_332_340,,332,340
741_5006_332_2754,,332,2754
741_5006_332_2788,,332,2788
741_5006_332_2839,,332,2839
741_5006_332_2845,,332,2845
741_5006_332_3922,,332,3922
741_5006_332_3928,,332,3928
741_5006_332_3944,,332,3944
741_5006_332_3949,,332,3949
741_5006_332_3963,,332,3963
741_5006_332_3968,,332,3968
741_5006_332_3971,,332,3971
741_5006_332_3974,,332,3974
741_5006_332_3975,,332,3975
741_5006_332_4739,,332,4739
741_5006_332_4864,,332,4864
741_5006_332_5097,,332,5097
741_5006_332_5098,,332,5098
741_5006_332_5213,,332,5213
741_5006_332_7060,,332,7060
741_5006_332_7194,,332,7194
741_5006_332_7973,,332,7973
741_5006_332_8018,,332,8018
741_5006_332_8019,,332,8019
741_5006_333_1,,333,1
741_5006_333_324,,333,324
741_5006_333_326,,333,326
741_5006_333_2754,,333,2754
741_5006_333_2788,,333,2788
741_5006_333_2839,,333,2839
741_5006_333_2845,,333,2845
741_5006_333_3963,,333,3963
741_5006_333_3968,,333,3968
741_5006_333_3971,,333,3971
741_5006_333_3974,,333,3974
741_5006_333_3975,,333,3975
741_5006_333_4739,,333,4739
741_5006_333_4864,,333,4864
741_5006_333_8019,,333,8019
741_5006_337_1,,337,1
741_5006_337_324,,337,324
741_5006_337_326,,337,326
741_5006_337_333,,337,333
741_5006_337_2754,,337,2754
741_5006_337_2788,,337,2788
741_5006_337_2839,,337,2839
741_5006_337_2845,,337,2845
741_5006_337_3949,,337,3949
741_5006_337_3963,,337,3963
741_5006_337_3968,,337,3968
741_5006_337_3971,,337,3971
741_5006_337_3974,,337,3974
741_5006_337_3975,,337,3975
741_5006_337_4739,,337,4739
741_5006_337_4864,,337,4864
741_5006_337_5098,,337,5098
741_5006_337_7060,,337,7060
741_5006_337_8019,,337,8019
741_5006_338_1,,338,1
741_5006_338_324,,338,324
741_5006_338_326,,338,326
741_5006_338_333,,338,333
741_5006_338_337,,338,337
741_5006_338_339,,338,339
741_5006_338_340,,338,340
741_5006_338_2754,,338,2754
741_5006_338_2788,,338,2788
741_5006_338_2839,,338,2839
741_5006_338_2845,,338,2845
741_5006_338_3922,,338,3922
741_5006_338_3928,,338,3928
741_5006_338_3944,,338,3944
741_5006_338_3949,,338,3949
741_5006_338_3963,,338,3963
741_5006_338_3968,,338,3968
741_5006_338_3971,,338,3971
741_5006_338_3974,,338,3974
741_5006_338_3975,,338,3975
741_5006_338_4739,,338,4739
741_5006_338_4864,,338,4864
741_5006_338_5097,,338,5097
741_5006_338_5098,,338,5098
741_5006_338_5213,,338,5213
741_5006_338_7060,,338,7060
741_5006_338_7194,,338,7194
741_5006_338_7973,,338,7973
741_5006_338_8019,,338,8019
741_5006_339_1,,339,1
741_5006_339_324,,339,324
741_5006_339_326,,339,326
741_5006_339_333,,339,333
741_5006_339_337,,339,337
741_5006_339_2754,,339,2754
741_5006_339_2788,,339,2788
741_5006_339_2839,,339,2839
741_5006_339_2845,,339,2845
741_5006_339_3949,,339,3949
741_5006_339_3963,,339,3963
741_5006_339_3968,,339,3968
741_5006_339_3971,,339,3971
741_5006_339_3974,,339,3974
741_5006_339_3975,,339,3975
741_5006_339_4739,,339,4739
741_5006_339_4864,,339,4864
741_5006_339_5098,,339,5098
741_5006_339_7060,,339,7060
741_5006_339_8019,,339,8019
741_5006_340_1,,340,1
741_5006_340_324,,340,324
741_5006_340_326,,340,326
741_5006_340_333,,340,333
741_5006_340_337,,340,337
741_5006_340_339,,340,339
741_5006_340_2754,,340,2754
741_5006_340_2788,,340,2788
741_5006_340_2839,,340,2839
741_5006_340_2845,,340,2845
741_5006_340_3944,,340,3944
741_5006_340_3949,,340,3949
741_5006_340_3963,,340,3963
741_5006_340_3968,,340,3968
741_5006_340_3971,,340,3971
741_5006_340_3974,,340,3974
741_5006_340_3975,,340,3975
741_5006_340_4739,,340,4739
741_5006_340_4864,,340,4864
741_5006_340_5098,,340,5098
741_5006_340_7060,,340,7060
741_5006_340_7194,,340,7194
741_5006_340_7973,,340,7973
741_5006_340_8019,,340,8019
741_5006_2754_3975,,2754,3975
741_5006_2788_2754,,2788,2754
741_5006_2788_3971,,2788,3971
741_5006_2788_3974,,2788,3974
741_5006_2788_3975,,2788,3975
741_5006_2839_1,,2839,1
741_5006_2839_324,,2839,324
741_5006_2839_2754,,2839,2754
741_5006_2839_2788,,2839,2788
741_5006_2839_3971,,2839,3971
741_5006_2839_3974,,2839,3974
741_5006_2839_3975,,2839,3975
741_5006_2844_1,,2844,1
741_5006_2844_324,,2844,324
741_5006_2844_326,,2844,326
741_5006_2844_332,,2844,332
741_5006_2844_333,,2844,333
741_5006_2844_337,,2844,337
741_5006_2844_338,,2844,338
741_5006_2844_339,,2844,339
741_5006_2844_340,,2844,340
741_5006_2844_2754,,2844,2754
741_5006_2844_2788,,2844,2788
741_5006_2844_2839,,2844,2839
741_5006_2844_2845,,2844,2845
741_5006_2844_3916,,2844,3916
741_5006_2844_3919,,2844,3919
741_5006_2844_3922,,2844,3922
741_5006_2844_3928,,2844,3928
741_5006_2844_3944,,2844,3944
741_5006_2844_3949,,2844,3949
741_5006_2844_3963,,2844,3963
741_5006_2844_3968,,2844,3968
741_5006_2844_3971,,2844,3971
741_5006_2844_3974,,2844,3974
741_5006_2844_3975,,2844,3975
741_5006_2844_4739,,2844,4739
741_5006_2844_4864,,2844,4864
741_5006_2844_4865,,2844,4865
741_5006_2844_5097,,2844,5097
741_5006_2844_5098,,2844,5098
741_5006_2844_5213,,2844,5213
741_5006_2844_7060,,2844,7060
741_5006_2844_7194,,2844,7194
741_5006_2844_7973,,2844,7973
741_5006_2844_8018,,2844,8018
741_5006_2844_8019,,2844,8019
741_5006_2845_1,,2845,1
741_5006_2845_324,,2845,324
741_5006_2845_2754,,2845,2754
741_5006_2845_2788,,2845,2788
741_5006_2845_2839,,2845,2839
741_5006_2845_3963,,2845,3963
741_5006_2845_3968,,2845,3968
741_5006_2845_3971,,2845,3971
741_5006_2845_3974,,2845,3974
741_5006_2845_3975,,2845,3975
741_5006_2845_4739,,2845,4739
741_5006_2845_4864,,2845,4864
741_5006_3906_1,,3906,1
741_5006_3906_323,,3906,323
741_5006_3906_324,,3906,324
741_5006_3906_325,,3906,325
741_5006_3906_326,,3906,326
741_5006_3906_332,,3906,332
741_5006_3906_333,,3906,333
741_5006_3906_337,,3906,337
741_5006_3906_338,,3906,338
741_5006_3906_339,,3906,339
741_5006_3906_340,,3906,340
741_5006_3906_2754,,3906,2754
741_5006_3906_2788,,3906,2788
741_5006_3906_2839,,3906,2839
741_5006_3906_2844,,3906,2844
741_5006_3906_2845,,3906,2845
741_5006_3906_3913,,3906,3913
741_5006_3906_3916,,3906,3916
741_5006_3906_3919,,3906,3919
741_5006_3906_3922,,3906,3922
741_5006_3906_3928,,3906,3928
741_5006_3906_3944,,3906,3944
741_5006_3906_3949,,3906,3949
741_5006_3906_3963,,3906,3963
741_5006_3906_3968,,3906,3968
741_5006_3906_3971,,3906,3971
741_5006_3906_3974,,3906,3974
741_5006_3906_3975,,3906,3975
741_5006_3906_4738,,3906,4738
741_5006_3906_4739,,3906,4739
741_5006_3906_4864,,3906,4864
741_5006_3906_4865,,3906,4865
741_5006_3906_5097,,3906,5097
741_5006_3906_5098,,3906,5098
741_5006_3906_5213,,3906,5213
741_5006_3906_7060,,3906,7060
741_5006_3906_7194,,3906,7194
741_5006_3906_7973,,3906,7973
741_5006_3906_8018,,3906,8018
741_5006_3906_8019,,3906,8019
741_5006_3913_1,,3913,1
741_5006_3913_323,,3913,323
741_5006_3913_324,,3913,324
741_5006_3913_325,,3913,325
741_5006_3913_326,,3913,326
741_5006_3913_332,,3913,332
741_5006_3913_333,,3913,333
741_5006_3913_337,,3913,337
741_5006_3913_338,,3913,338
741_5006_3913_339,,3913,339
741_5006_3913_340,,3913,340
741_5006_3913_2754,,3913,2754
741_5006_3913_2788,,3913,2788
741_5006_3913_2839,,3913,2839
741_5006_3913_2844,,3913,2844
741_5006_3913_2845,,3913,2845
741_5006_3913_3916,,3913,3916
741_5006_3913_3919,,3913,3919
741_5006_3913_3922,,3913,3922
741_5006_3913_3928,,3913,3928
741_5006_3913_3944,,3913,3944
741_5006_3913_3949,,3913,3949
741_5006_3913_3963,,3913,3963
741_5006_3913_3968,,3913,3968
741_5006_3913_3971,,3913,3971
741_5006_3913_3974,,3913,3974
741_5006_3913_3975,,3913,3975
